,url
3960,https://english.kyodonews.net/news/2021/09/4977ca41ee48-osaka-man-arrested-for-burning-toddler-to-death-with-hot-water.html
3961,https://english.kyodonews.net/news/2021/09/8b81471b5671-coronavirus-pandemic-latest-sept-22-2021.html
3962,https://english.kyodonews.net/news/2021/09/85572614a226-princess-makos-boyfriend-to-return-to-japan-on-mon-ahead-of-marriage.html
3963,https://english.kyodonews.net/news/2021/09/d6d284f97cc9-japan-court-rules-in-favor-of-sri-lankans-over-rights-to-fair-trial.html
3964,https://english.kyodonews.net/news/2021/09/b3ae83bf12d7-boxing-yabuki-dethrones-unbeaten-wbc-light-fly-champion-teraji.html
3965,https://english.kyodonews.net/news/2021/09/73f0b0c61fb5-kyodo-news-digest-sept-22-2021--1-.html
3966,https://english.kyodonews.net/news/2021/09/0344edf7baaa-sumo-terunofuji-outwrestles-takayasu-to-stay-1-win-clear-on-day-11.html
3967,https://english.kyodonews.net/news/2021/09/0d285cfa500b-quad-leaders-to-oppose-attempts-to-change-status-quo-in-e-china-sea.html
3968,https://english.kyodonews.net/news/2021/09/eead25ed2bd4-japan-regulators-to-oversee-computer-system-failures-at-mizuho.html
3969,https://english.kyodonews.net/news/2021/09/1a0a8f7efae7-urgent-boj-keeps-monetary-policy-steady-amid-covid-19-supply-concerns.html
3970,https://english.kyodonews.net/news/2021/09/9f20bfead6d3-baseball-angels-ohtani-hits-45th-homer-1-off-mlb-lead.html
3971,https://english.kyodonews.net/news/2021/09/2d6299e75776-focus-womens-entry-in-ldp-leader-race-may-not-boost-empowerment.html
3972,https://english.kyodonews.net/news/2021/09/5a905b47d236-new-film-museum-to-stage-1st-miyazaki-retrospective-in-n-america.html
3973,https://english.kyodonews.net/news/2021/09/931ca0a20f3b-soccer-minamino-nets-brace-for-liverpool-in-cup-win-over-norwich.html
3974,https://english.kyodonews.net/news/2021/09/0ec40033e2dd-ldp-president-candidates-vow-to-double-spending-on-children.html
3975,https://english.kyodonews.net/news/2021/09/03026f4b3d58-urgent-china-evergrande-vows-to-make-coupon-payment-on-bonds-due-thurs.html
3976,https://english.kyodonews.net/news/2021/09/fc0f4ab74eb6-chinas-xi-calls-for-dialogue-cooperation-amid-tensions-with-us.html
3977,https://english.kyodonews.net/news/2021/09/76864eb9f42d-us-highlights-key-role-european-allies-can-play-in-indo-pacific.html
3978,https://english.kyodonews.net/news/2021/09/d85db4fb841d-adb-trims-developing-asias-growth-outlook-to-71-amid-covid-19.html
3979,https://english.kyodonews.net/news/2021/09/87c32583a6e4-us-lifts-import-restrictions-on-japan-farm-products.html
3980,https://english.kyodonews.net/news/2021/09/dec77df788c6-biden-emphasizes-multilateralism-at-un-with-focus-on-indo-pacific.html
3981,https://english.kyodonews.net/news/2021/09/37816fa54e93-soccer-j-league-eyes-additional-fans-with-covid-vaccine-test-proof.html
3982,https://english.kyodonews.net/news/2021/09/298d534df5d4-breaking-news-taiwan-applies-to-join-tpp-free-trade-pact-local-media.html
3983,https://english.kyodonews.net/news/2021/09/42ca9874c0d2-major-chinese-property-developer-faces-default-fans-financial-woes.html
3984,https://english.kyodonews.net/news/2021/09/ad01b1ea5ef3-update1-japan-govt-to-issue-order-to-mizuho-over-bank-system-failures.html
3985,https://english.kyodonews.net/news/2021/09/639136d28b54-coronavirus-pandemic-latest-sept-21-2021.html
3986,https://english.kyodonews.net/news/2021/09/def466fc602f-breaking-news-japan-eyes-lifting-covid-emergency-at-end-of-month-source.html
3987,https://english.kyodonews.net/news/2021/09/4cf1e0a9cba6-breaking-news-mitsubishi-ufj-to-sell-part-of-us-unit-to-us-bancorp-source.html
3988,https://english.kyodonews.net/news/2021/09/42c03088f38e-oecd-says-global-gdp-surpassed-pre-pandemic-level-but-gaps-remain.html
3989,https://english.kyodonews.net/news/2021/09/7d39913b9adf-kyodo-news-digest-sept-21-2021--1-.html
3990,https://english.kyodonews.net/news/2021/09/6545296c9d4c-sumo-terunofuji-overcomes-tricky-ura-to-maintain-sole-lead-on-day-10.html
3991,https://english.kyodonews.net/news/2021/09/2517c5aaf448-urgent-nikkei-ends-with-biggest-fall-in-3-months-on-china-property-fears.html
3992,https://english.kyodonews.net/news/2021/09/9ca6aeab00e4-land-prices-continue-to-fall-in-japan-amid-pandemic.html
3993,https://english.kyodonews.net/news/2021/09/00826bfd05f2-107-yr-old-japanese-identical-twins-recognized-as-worlds-oldest.html
3994,https://english.kyodonews.net/news/2021/09/ff0386911f5c-japan-to-get-new-prime-minister-oct-4-general-election-seen-in-nov.html
3995,https://english.kyodonews.net/news/2021/09/67c547dcb039-japans-elderly-to-get-covid-19-booster-shots-in-early-2022.html
3996,https://english.kyodonews.net/news/2021/09/c04eb359d06b-subaru-eyes-automated-car-sales-for-use-on-ordinary-roads-in-late-2020s.html
3997,https://english.kyodonews.net/news/2021/09/5e36d84c12e6-us-universal-studios-opens-1st-theme-park-in-china.html
3998,https://english.kyodonews.net/news/2021/09/59bc1fa7e2ab-pfizer-vaccine-found-to-be-safe-effective-for-children-aged-5-11.html
3999,https://english.kyodonews.net/news/2021/09/074c0f6a8328-basketball-japan-mens-team-head-coach-lamas-steps-down.html
4000,https://english.kyodonews.net/news/2021/09/e6126fc16e87-urgent-foreigners-flying-to-us-required-to-be-covid-vaccinated-from-nov.html
4001,https://english.kyodonews.net/news/2021/09/b0b0f7c9823e-biden-to-say-in-un-speech-that-us-is-not-seeking-new-cold-war.html
4002,https://english.kyodonews.net/news/2021/09/3ca60259c47b-malaysia-welcomes-chinas-bid-to-join-tpp-free-trade-pact.html
4003,https://english.kyodonews.net/news/2021/09/99a288bfc610-coronavirus-pandemic-latest-sept-20-2021.html
4004,https://english.kyodonews.net/news/2021/09/6871d6690c45-tokyo-reports-302-new-coronavirus-infections-lowest-in-3-months.html
4005,https://english.kyodonews.net/news/2021/09/956335807c78-kyodo-news-digest-sept-20-2021--1-.html
4006,https://english.kyodonews.net/news/2021/09/04c35989fb1f-pro-beijing-members-to-fill-hong-kongs-election-committee.html
4007,https://english.kyodonews.net/news/2021/09/08ca9c7254f5-sumo-daieisho-shocks-sole-leader-terunofuji-on-day-9.html
4008,https://english.kyodonews.net/news/2021/09/1eb8f6876530-japan-pm-hopefuls-seek-summit-with-n-korea-on-abduction-issue.html
4009,https://english.kyodonews.net/news/2021/09/5d099aa54dc5-japan-firms-to-jointly-develop-human-rights-app-for-foreign-workers.html
4010,https://english.kyodonews.net/news/2021/09/1f059db073fb-sport-climbing-japans-fujii-wins-boulder-world-title-narasaki-2nd.html
4011,https://english.kyodonews.net/news/2021/09/2bc370d5e998-feature-researcher-sees-lesson-for-today-in-tragedy-of-settlers-in-manchuria.html
4012,https://english.kyodonews.net/news/2021/09/e2e816a3768d-woman-arrested-for-allegedly-leaving-body-of-newborn-in-toilet-bowl.html
4013,https://english.kyodonews.net/news/2021/09/ec986dab1e6a-baseball-ohtani-unable-to-get-10th-win-as-angels-lose-to-athletics.html
4014,https://english.kyodonews.net/news/2021/09/cce48257095d-putins-party-retains-majority-in-russian-parliamentary-election.html
4015,https://english.kyodonews.net/news/2021/09/cdf3c341d564-japanese-bento-box-meals-to-debut-at-paris-train-station-in-nov.html
4016,https://english.kyodonews.net/news/2021/09/d83cc9157874-after-virus-hit-olympics-public-split-over-future-games-in-japan.html
4017,https://english.kyodonews.net/news/2021/09/ab3ce32a729a-focus-kono-win-in-ruling-party-election-likely-to-push-tokyo-stocks-higher.html
4018,https://english.kyodonews.net/news/2021/09/458460582d93-philippine-boxing-legend-pacquiao-launches-presidential-bid.html
4019,https://english.kyodonews.net/news/2021/09/b821822dd045-hong-kong-holds-first-polls-under-patriots-only-electoral-system.html
4020,https://english.kyodonews.net/news/2021/09/dc99e60107f2-kyodo-news-digest-sept-19-2021--1-.html
4021,https://english.kyodonews.net/news/2021/09/e8d7087c9447-seniors-account-for-record-291-of-japans-population.html
4022,https://english.kyodonews.net/news/2021/09/fc0c302163bd-sumo-terunofuji-survives-tamawashi-scare-for-8th-straight-win.html
4023,https://english.kyodonews.net/news/2021/09/542b5dea05db-earthquake-alert.html
4024,https://english.kyodonews.net/news/2021/09/6b354f438acd-2-pm-hopefuls-seek-introducing-nuke-fusion-small-modular-reactors.html
4025,https://english.kyodonews.net/news/2021/09/507022cfc8f1-baseball-darvish-fans-9-in-strong-start-but-padres-fall-to-cards.html
4026,https://english.kyodonews.net/news/2021/09/90b8281c0bf5-kabuki-to-collaborate-with-virtual-diva-in-global-streaming.html
4027,https://english.kyodonews.net/news/2021/09/1796cc358f8b-focus-faction-politics-wane-in-ldp-leadership-race-as-natl-vote-looms.html
4028,https://english.kyodonews.net/news/2021/09/c660965ab36b-japan-firms-look-to-paper-products-to-reduce-plastic-waste.html
4029,https://english.kyodonews.net/news/2021/09/bf46e8038287-aid-groups-in-japan-vow-to-continue-support-for-afghanistan.html
4030,https://english.kyodonews.net/news/2021/09/b914f100c24b-coronavirus-pandemic-latest-sept-19-2021.html
4031,https://english.kyodonews.net/news/2021/09/b5d085efd631-ldps-noda-calls-for-vaccinating-ages-11-and-under.html
4032,https://english.kyodonews.net/news/2021/09/bdb1cf3556d2-typhoon-traverses-west-japan-at-least-5-injured.html
4033,https://english.kyodonews.net/news/2021/09/69750e5173e1-coronavirus-pandemic-latest-sept-18-2021.html
4034,https://english.kyodonews.net/news/2021/09/5a90bbf0185a-breaking-news-48-of-ldp-members-see-kono-as-most-fit-japan-pm-kyodo-poll.html
4035,https://english.kyodonews.net/news/2021/09/23a986a59689-kyodo-news-digest-sept-18-2021--1-.html
4036,https://english.kyodonews.net/news/2021/09/9a09fdffd6bd-sumo-terunofuji-outguns-kotonowaka-stays-unbeaten-through-1st-week.html
4037,https://english.kyodonews.net/news/2021/09/be27a6b3931e-ldp-faction-boss-takeshita-dies-at-74.html
4038,https://english.kyodonews.net/news/2021/09/5264d60172e5-baseball-angels-ohtani-to-take-mound-sunday-against-athletics.html
4039,https://english.kyodonews.net/news/2021/09/6c408223d57c-t-rex-may-have-used-lower-jaw-as-tactile-sensor-researchers.html
4040,https://english.kyodonews.net/news/2021/09/779bf127a2a8-biden-calls-for-a-global-pledge-to-cut-methane-emissions-by-2030.html
4041,https://english.kyodonews.net/news/2021/09/ae5b14236ab4-automakers-tuning-up-evs-hybrids-with-game-movie-sounds.html
4042,https://english.kyodonews.net/news/2021/09/360433e67c27-biden-to-convene-virtual-summit-for-more-equitable-vaccine-access.html
4043,https://english.kyodonews.net/news/2021/09/637ac5cb25eb-nearly-2-million-die-annually-from-work-related-causes-un-study.html
4044,https://english.kyodonews.net/news/2021/09/cdbfdccb169f-kabul-drone-strike-that-killed-10-civilians-a-tragic-mistake-us.html
4045,https://english.kyodonews.net/news/2021/09/f43fa88250ea-typhoon-chanthu-makes-landfall-on-southwestern-japan.html
4046,https://english.kyodonews.net/news/2021/09/ca0eb9b26913-coronavirus-pandemic-latest-sept-17-2021.html
4047,https://english.kyodonews.net/news/2021/09/2b32b37a05b1-ldps-noda-calls-for-reinvestigation-of-document-tampering-scandal.html
4048,https://english.kyodonews.net/news/2021/09/0302767b1395-taiwan-detects-10-china-warplanes-within-air-defense-zone.html
4049,https://english.kyodonews.net/news/2021/09/221f7fe7e7f2-japan-starts-discussions-on-administering-3rd-covid-vaccine-shots.html
4050,https://english.kyodonews.net/news/2021/09/f4c011839031-shinsei-bank-decides-to-launch-defense-against-sbis-takeover.html
4051,https://english.kyodonews.net/news/2021/09/d91ef8787f29-china-seeks-to-join-tpp-free-trade-pact-to-boost-asia-clout.html
4052,https://english.kyodonews.net/news/2021/09/09d66c40a453-octobers-tokyo-marathon-postponed-due-to-covid-state-of-emergency.html
4053,https://english.kyodonews.net/news/2021/09/7809f7f2eed7-japans-ruling-party-kicks-off-campaigning-for-leadership-election.html
4054,https://english.kyodonews.net/news/2021/09/da45e73dfe3a-kyodo-news-digest-sept-17-2021--1-.html
4055,https://english.kyodonews.net/news/2021/09/1f6d0adfaf33-5-yr-jail-term-finalized-for-90-year-old-blamed-for-fatal-crash.html
4056,https://english.kyodonews.net/news/2021/09/bbe7444bec1f-woman-chips-tooth-eating-mcdonalds-japan-burger-containing-metal.html
4057,https://english.kyodonews.net/news/2021/09/cc2cd56d55c2-hong-kong-group-forced-to-delete-content-about-tiananmen-crackdown.html
4058,https://english.kyodonews.net/news/2021/09/be76bdf51701-japan-britain-vow-to-deepen-ties-toward-free-and-open-indo-pacific.html
4059,https://english.kyodonews.net/news/2021/09/a84d6592863e-sumo-terunofuji-takes-sole-lead-after-6th-straight-win-at-autumn-meet.html
4060,https://english.kyodonews.net/news/2021/09/64307cea1c7a-japan-and-beyond-week-in-photos---september-1117.html
4061,https://english.kyodonews.net/news/2021/09/8a82c145d969-profile-ldps-acting-secretary-general-noda-possible-1st-female-pm.html
4062,https://english.kyodonews.net/news/2021/09/fcf03db56e11-rugby-jrfu-confirms-japan-test-against-australia-on-oct-23.html
4063,https://english.kyodonews.net/news/2021/09/63ff2d061cbf-feature-johnny-depp-film-sees-minamata-pollution-issue-as-cautionary-tale.html
4064,https://english.kyodonews.net/news/2021/09/7795e14fcd13-japan-to-carefully-analyze-chinas-readiness-to-join-tpp-after-bid.html
4065,https://english.kyodonews.net/news/2021/09/11368f8e3817-baseball-angels-ohtani-pitching-status-unclear-due-to-arm-soreness.html
4066,https://english.kyodonews.net/news/2021/09/87010fd2ab63-focus-will-fiscal-consolidation-be-a-priority-for-ruling-partys-new-leader.html
4067,https://english.kyodonews.net/news/2021/09/4136e12919fc-how-ldp-presidential-election-works.html
4068,https://english.kyodonews.net/news/2021/09/03bcdf7435d9-profile-outspoken-twitter-savvy-kono-most-popular-pick-for-japan-pm.html
4069,https://english.kyodonews.net/news/2021/09/ec3173bfd4b2-profile-veteran-woman-lawmaker-takaichi-known-as-staunch-conservative.html
4070,https://english.kyodonews.net/news/2021/09/932bb2521897-profile-kishida-a-moderate-seeking-to-broaden-appeal.html
4071,https://english.kyodonews.net/news/2021/09/7af987b381d1-southwestern-japan-volcano-erupts-alert-level-raised.html
4072,https://english.kyodonews.net/news/2021/09/2566d363a495-volcanic-activity-alert.html
4073,https://english.kyodonews.net/news/2021/09/6c8908d2ec82-urgent-china-submits-application-to-join-tpp-free-trade-pact.html
4074,https://english.kyodonews.net/news/2021/09/ba4c6864fa06-typhoon-chanthu-to-make-landfall-fri-heavy-rain-predicted.html
4075,https://english.kyodonews.net/news/2021/09/946cb15c37b9-coronavirus-pandemic-latest-sept-16-2021.html
4076,https://english.kyodonews.net/news/2021/09/9fbda781434f-urgent-n-korea-test-fired-railway-borne-missile-on-wednesday-kcna.html
4077,https://english.kyodonews.net/news/2021/09/3dc59895dcb9-urgent-m52-quake-rocks-central-japan-no-tsunami-warning-issued.html
4078,https://english.kyodonews.net/news/2021/09/6b001839e2d5-japans-top-covid-19-adviser-says-peak-of-5th-wave-over.html
4079,https://english.kyodonews.net/news/2021/09/eb198c0f1ea5-kyodo-news-digest-sept-16-2021--1-.html
4080,https://english.kyodonews.net/news/2021/09/b103cc0bf90c-urgent-ex-communications-minister-noda-to-run-for-ldp-leadership.html
4081,https://english.kyodonews.net/news/2021/09/b506eed3961f-china-raps-launch-of-us-britain-australia-new-security-partnership.html
4082,https://english.kyodonews.net/news/2021/09/6073423e1883-sumo-terunofuji-wins-marathon-clash-to-remain-unbeaten-at-5-0.html
4083,https://english.kyodonews.net/news/2021/09/a3faff7b5c5c-earthquake-alert.html
4084,https://english.kyodonews.net/news/2021/09/6a1869398ac3-update1-us-uk-australia-to-form-security-partnership-amid-rise-of-china.html
4085,https://english.kyodonews.net/news/2021/09/b376895a1a16-google-launches-news-showcase-in-japan-to-pay-fees-to-40-publishers.html
4086,https://english.kyodonews.net/news/2021/09/e607315b5243-breaking-news-princess-makos-boyfriend-to-return-from-us-to-ready-for-wedding.html
4087,https://english.kyodonews.net/news/2021/09/7b3086ab5081-ohtani-osaka-headline-times-100-most-influential-people-of-2021.html
4088,https://english.kyodonews.net/news/2021/09/24b0a14bab8a-biden-to-host-virtual-climate-meeting-with-world-leaders-on-fri.html
4089,https://english.kyodonews.net/news/2021/09/8b12a789ee01-taliban-pledge-on-womens-rights-needs-to-be-watched-un-official.html
4090,https://english.kyodonews.net/news/2021/09/cffe6bc009be-s-korea-successfully-tests-submarine-launched-ballistic-missile.html
4091,https://english.kyodonews.net/news/2021/09/a49b2827b3b4-urgent-ex-defense-minister-ishiba-not-to-run-in-ldp-leadership-race.html
4092,https://english.kyodonews.net/news/2021/09/eae8524c4066-focus-n-koreas-missile-launches-aimed-at-prodding-us-to-ease-sanctions.html
4093,https://english.kyodonews.net/news/2021/09/84d0b236f714-matter-found-in-more-pfizer-covid-vaccine-from-same-lot-in-japan.html
4094,https://english.kyodonews.net/news/2021/09/1be122636764-coronavirus-pandemic-latest-sept-15-2021.html
